Wavelength,Alexa647,Alexa700,APC,FITC,PacificBlue,PE,PE_Cy7,Percp_Cy5_5,BV510,PE_Dazzle,BV605,APC_Cy7,BV421,Alexa488,DAPI,eFluor780,SB436,SB702
553,0,0,0,36.42616,4.280793,7.023,4.9352453,0.0229536,67.165,6.237,1.674,0,0,37.65509,22.02797,0,2.184521971,1.021810645
554,0,0,0,35.46679,4.130284,8.211614,5.5216778,0.0213469,66.059,6.218,1.694,0,0,36.46091,21.31294,0,2.203882122,0.997242845
555,0,0,0,34.55879,3.997791,9.637721,6.2083206,0.0199697,64.958,6.203,1.716,0,0,35.37452,20.82111,0,2.116181274,0.976907973
556,0,0,0,33.81929,3.844696,11.33985,6.979221,0.0197401,63.864,6.193,1.742,0,0,34.30606,20.33478,0,2.053885094,0.948237178
557,0,0,0,32.821,3.715404,13.41767,7.8813384,0.0204287,62.777,6.189,1.768,0,0,33.2388,19.96246,0,1.951851074,0.904653542
558,0,0,0,31.78624,3.569926,15.78301,8.9510722,0.0197401,61.699,6.191,1.798,0,0,32.29171,19.2123,0,1.923388663,0.862015354
559,0,0,0,31.06413,3.489054,18.78953,10.2304388,0.0190515,60.629,6.201,1.83,0,0,31.38754,18.95089,0,1.847774069,0.83953093
560,0,0,0,30.15197,3.31347,22.02894,11.5787842,0.019281,59.57,6.227,1.864,0,0,30.29636,18.36261,0,1.785298857,0.824873822
561,0,0,0,29.33902,3.186305,25.82806,13.0814894,0.0199697,58.521,6.294,1.904,0,0,29.28731,18.00475,0,1.708064753,0.801179702
562,0,0,0,28.56108,3.060016,29.83611,14.8046124,0.0197401,57.483,6.47,1.946,0,0,28.36565,17.58111,0,1.71589958,0.772315652
563,0,0,0,27.6214,2.96421,34.52366,16.6317653,0.0215764,56.456,6.858,1.994,0,0,27.50599,17.08342,0,1.66380197,0.750850525
564,0,0,0,26.74772,2.875682,39.7048,18.6725954,0.0211173,55.442,7.461,2.048,0,0,26.58718,16.82717,0,1.642119653,0.746827412
565,0,0,0,25.74535,2.744342,45.82422,20.9324951,0.0213469,54.441,8.155,2.108,0,0,25.79486,16.31708,0,1.618211685,0.744388023
566,0,0,0,25.10942,2.654681,52.49663,23.3741664,0.0199697,53.453,8.864,2.174,0,0,25.07528,15.84349,0,1.550551307,0.725750734
567,0,0,0,24.24641,2.510396,60.09008,25.9243614,0.0208878,52.479,9.58,2.252,0,0,24.25486,15.75325,0,1.535962467,0.703241994
568,0,0,0,23.50311,2.434734,67.22636,28.5138767,0.0201992,51.52,10.309,2.34,0,0,23.29783,15.14569,0,1.466099098,0.692608371
569,0,0,0,22.69247,2.347757,75.31914,31.0676667,0.0208878,50.574,11.055,2.442,0,0,22.4909,14.87222,0,1.464453723,0.689982783
570,0,0,0,21.68404,2.281699,82.26852,33.6484191,0.0199697,49.644,11.821,2.566,0,0,21.94921,14.39106,0,1.3951143,0.684873394
571,0,0,0,20.89881,2.160421,88.78088,35.9984182,0.0197401,48.73,12.61,2.718,0,0,21.06648,13.93125,0,1.356435256,0.667237114
572,0,0,0,20.11592,2.073543,93.44257,37.9972318,0.018822,47.831,13.425,2.914,0,0,20.30616,13.40222,0,1.364175062,0.64089533
573,0,0,0,19.47529,1.957892,96.55931,39.9369529,0.0195106,46.948,14.269,3.192,0,0,19.48712,13.18179,0,1.350659019,0.623629667
574,0,0,0,18.65756,1.9185,98.90739,41.4747093,0.0183629,46.081,15.145,3.682,0,0,18.80446,12.92933,0,1.312125764,0.616056358
575,0,0,0,18.06088,1.864413,99.55911,42.6572358,0.0185924,45.231,16.058,10.19,0,0,18.15909,12.44059,0,1.239814106,0.602428833
576,0,0,0,17.32446,1.742499,99.99998,43.5137418,0.0183629,44.398,17.014,12.498,0,0,17.39656,12.4027,0,1.226112084,0.584019662
577,0,0,0,16.70262,1.713427,97.92982,43.9390739,0.0185924,43.581,18.018,14.652,0,0,16.72586,11.99972,0,1.201900459,0.57132068
578,0,0,0,15.988,1.648304,94.97697,43.9112128,0.0181334,42.782,19.081,16.844,0,0,16.13629,11.6863,0,1.17196668,0.564411601
579,0,0,0,15.38996,1.584692,91.67719,43.4151043,0.0179038,41.999,20.211,19.166,0,0,15.49738,11.27988,0,1.165129938,0.559471037
580,0,0,0,14.97182,1.525057,87.10751,42.4943379,0.0176743,41.232,21.418,21.636,0,0,14.92194,10.96404,0,1.094094905,0.555206828
581,0,0,0,14.45914,1.479421,82.73719,41.4093254,0.0172152,40.481,22.709,24.272,0,0,14.26831,10.82042,0,1.116981807,0.551002741
582,0,0,0,13.88615,1.447744,76.96854,39.9421207,0.0172152,39.744,24.094,27.096,0,0,13.58558,10.32031,0,1.074633855,0.552029409
583,0,0,0,13.40696,1.404057,71.88229,38.2601154,0.0176743,39.022,25.586,30.156,0,0,12.9392,9.911139,0,1.046071187,0.557014262
584,0,0,0,12.87406,1.348896,66.35421,36.4882354,0.0174448,38.314,27.196,33.528,0,0,12.52339,9.592892,0,1.053886026,0.561736044
585,0,0,0,12.34572,1.329468,62.26853,34.7323081,0.0167561,37.62,28.941,37.352,0,0,11.93687,9.619757,0,1.007611682,0.566115045
586,0,0,0,11.88779,1.268799,58.32948,32.8067424,0.0167561,36.938,30.838,41.778,0,0,11.55976,9.161673,0,0.964560646,0.564874224
587,0,0,0,11.40547,1.232788,54.10963,31.0485683,0.0156085,36.27,32.908,46.79,0,0,11.1366,9.024247,0,0.926864722,0.559305742
588,0,0,0,10.93634,1.209463,50.65554,29.2229882,0.0153789,35.613,35.175,52.148,0,0,10.64905,8.657781,0,0.90211269,0.557013054
589,0,0,0,10.59322,1.169275,48.09564,27.5335682,0.0153789,34.969,37.67,57.39,0,0,10.29346,8.353654,0,0.882669222,0.552825526
590,0,0,0,10.27972,1.104211,44.87252,25.9607607,0.0153789,34.337,40.414,62.24,0,0,9.893942,8.215196,0,0.900715499,0.542702651
591,0,0,0,9.847617,1.07854,41.9053,24.5319774,0.0146903,33.716,43.404,66.928,0,0,9.468491,8.076737,0,0.848039219,0.530865683
592,0,0,0,9.438091,1.051854,39.59363,23.2063254,0.0144608,33.106,46.625,71.708,0,0,9.108702,7.753668,0,0.843918886,0.519715778
593,0,0,0,9.110133,1.025706,37.15353,22.040875,0.0151494,32.507,50.054,76.832,0,0,8.730515,7.569057,0,0.801979979,0.514529975
594,0,0,0,8.779702,0.9490293,34.91949,20.9077796,0.0153789,31.918,53.651,82.502,0,0,8.403642,7.061376,0,0.77422231,0.515395116
595,0,0,0,8.437654,0.9509979,33.32949,19.9622976,0.0146903,31.34,57.358,87.896,0,0,8.075037,7.253564,0,0.779803589,0.514707746
596,0,0,0,8.284407,0.9213693,31.72512,19.0208599,0.0153789,30.772,61.09,92.11,0,0,7.736989,6.881587,0,0.746495583,0.511998063
597,0,0,0,7.92032,0.8842839,30.25014,18.1690723,0.0151494,30.213,64.736,95.05,0,0,7.423903,6.742095,0,0.737148024,0.511306578
598,0,0,0,7.684351,0.870424,28.87866,17.3799723,0.0146903,29.665,68.268,96.944,0,0,7.204468,6.509609,0,0.720388687,0.509396939
599,0,0,0,7.305268,0.8487893,27.75349,16.7456815,0.0149199,29.125,71.721,98.04,0,0,6.877082,6.323621,0,0.712367721,0.503867991
600,0,0,0.9342855,7.08483,0.8162972,26.79605,16.1008304,0.015838,28.595,75.154,98.562,0,0,6.693296,0,0,0.666102516,0.496376578
601,0,0,0.950739,6.963509,0.7919382,26.01974,15.5442813,0.0165266,28.074,78.654,98.69,0,0,6.419983,0,0,0.661288879,0.486835857
602,0,0,1.071235,6.7048,0.7479327,25.10063,15.0524419,0.0162971,27.562,82.333,98.52,0,0,6.2086,0,0,0.660245582,0.47394036
603,0,0,1.150167,6.467101,0.7322037,24.23423,14.540156,0.0165266,27.058,86.113,98.112,0,0,6.008928,0,0,0.647571306,0.458159886
604,0,0,1.301096,6.282627,0.7060352,23.57868,14.0507882,0.0174448,26.563,89.719,97.496,0,0,5.747986,0,0,0.626246035,0.446268386
605,0,0,1.480135,6.049913,0.7023565,22.84933,13.6086046,0.0181334,26.076,92.892,96.692,0,0,5.592822,0,0,0.601084743,0.441502208
606,0,0,1.678626,5.847435,0.6645352,22.30208,13.2362986,0.0190515,25.598,95.485,95.708,0,0,5.389613,0,0,0.569940287,0.436495996
607,0,0,1.885549,5.612044,0.6454259,21.68871,12.8734294,0.0213469,25.127,97.498,94.542,0,0,5.110127,0,0,0.570118303,0.429592906
608,0,0,2.12849,5.517994,0.6291202,21.15487,12.6330146,0.0234127,24.664,98.982,93.186,0,0,5.009059,0,0,0.554353255,0.424216571
609,0,0,2.329342,5.332037,0.6350459,20.54245,12.3640645,0.025249,24.209,99.953,91.61,0,0,4.797871,0,0,0.520100874,0.421672461
610,0,0,2.646306,5.126389,0.5854528,20.21659,12.1643179,0.0275444,23.761,100.396,89.764,0,0,4.645317,0,0,0.513740622,0.415591469
611,0,0,2.944491,4.939525,0.5689881,20.04983,12.0214171,0.0296102,23.321,100.271,87.608,0,0,4.523728,0,0,0.521033011,0.399199646
612,0,0,3.479809,4.82187,0.558966,19.6818,11.8385221,0.0314465,22.889,99.554,85.122,0,0,4.332036,0,0,0.48024824,0.384104002
613,0,0,3.779044,4.64065,0.5383255,19.49779,11.6475383,0.035119,22.463,98.307,82.324,0,0,4.204493,0,0,0.479917808,0.377669896
614,0,0,4.249223,4.455064,0.5042427,19.0253,11.5003685,0.0399393,22.045,96.637,79.298,0,0,4.05372,0,0,0.486511708,0.371123315
615,0,0,4.706433,4.290446,0.5111825,18.94,11.3399421,0.04453,21.633,94.662,76.196,0,0,3.892725,0,0,0.47593776,0.361040627
616,0,0,5.331177,4.113305,0.5060721,18.66206,11.2397318,0.0479731,21.229,92.482,73.192,0,0,3.78197,0,0,0.462003105,0.352014464
617,0,0,5.8801,4.032396,0.4788695,18.63714,11.1109863,0.0532524,20.831,90.174,70.406,0,0,3.636761,0,0,0.4354462,0.350413936
618,0,0,6.598916,3.872763,0.4652284,18.17136,11.0262794,0.0594499,20.441,87.77,67.832,0,0,3.573026,0,0,0.431647909,0.352721647
619,0,0,7.185356,3.728043,0.4475507,17.91834,10.9763989,0.0644997,20.056,85.27,65.44,0,0,3.407589,0,0,0.427185306,0.347330587
620,0,0,7.880523,3.597535,0.428481,17.79183,10.8878723,0.0718449,19.678,82.666,63.206,0,0,3.304398,0,0,0.430790991,0.340032549
621,0,0,8.570893,3.447253,0.4253591,17.42955,10.7355347,0.0810263,19.307,79.946,61.112,0,0,3.133739,0,0,0.404724898,0.339601543
622,0,0,9.484116,3.2959,0.3976593,17.20241,10.6303812,0.0904373,18.942,77.094,59.146,0,0,3.049361,0,0,0.387971439,0.343283326
623,0,0,10.27242,3.228875,0.4016562,16.90531,10.4477109,0.0959462,18.584,74.085,57.298,0,0,2.89671,0,0,0.396535617,0.346485264
624,0,0,11.0578,3.086173,0.4044003,16.71267,10.2946992,0.1028322,18.231,70.883,55.556,0,0,2.794667,0,0,0.373216849,0.346110286
625,0,0,11.91308,2.982731,0.3920716,16.34464,10.1075351,0.1147681,17.885,67.433,53.918,0,0,2.688767,0,0,0.378360117,0.345675786
626,0,0,13.05312,2.920278,0.3729224,16.04849,9.9486815,0.126704,17.545,63.711,52.388,0,0,2.586186,0,0,0.36753793,0.35086268
627,0,0,13.89596,2.786186,0.3530971,15.77439,9.774774,0.1395581,17.211,59.785,50.976,0,0,2.439099,0,0,0.33923133,0.355879176
628,0,0,14.85326,2.775105,0.3473901,15.42936,9.6051354,0.1526416,16.883,55.775,49.692,0,0,2.394738,0,0,0.359508254,0.35815941
629,0,0,15.88593,2.656543,0.341882,15.20318,9.3853918,0.1719227,16.56,51.818,48.54,0,0,2.279786,0,0,0.345395877,0.360457626
630,2.145717303,0,16.78277,2.594668,0.3334906,14.73452,9.1625025,0.190056,16.244,48.046,47.524,0,0,2.167665,0,0,0.330660258,0.364960392
631,2.349090764,0,17.91371,2.514954,0.3090321,14.34253,8.9373663,0.2075008,15.933,44.548,46.644,0,0,2.108932,0,0,0.338168847,0.374764778
632,2.722215648,0,19.1427,2.457816,0.320108,13.986,8.6747075,0.2316021,15.629,41.371,45.9,0,0,2.040317,0,0,0.306175998,0.390803296
633,3.14247569,0,20.3444,2.335052,0.2992089,13.40425,8.36801,0.2550148,15.33,38.504,45.294,0,0,1.971288,0,0,0.304969302,0.40739503
634,3.686816426,0,21.47084,2.277008,0.2932633,12.93751,8.0822084,0.278198,15.036,35.888,44.822,0,0,1.924316,0,0,0.331798522,0.423151722
635,4.264558167,0,22.79645,2.166645,0.2952717,12.40655,7.8575216,0.2988562,14.748,33.476,44.484,0,0,1.859947,0,0,0.299050669,0.440639237
636,4.977712021,0,24.00111,2.102462,0.2929252,11.99731,7.6236227,0.3277778,14.466,31.231,44.27,0.902360422,0,1.827836,0,0,0.288792163,0.462868855
637,5.809035636,0,25.28976,2.057106,0.2795427,11.43569,7.3045674,0.3594538,14.189,29.131,44.166,2.062538106,0,1.693558,0,0,0.288879033,0.487654011
638,6.7329302,0,26.79643,2.006517,0.2712705,10.98332,7.0497726,0.3865391,13.918,27.156,44.146,3.139099382,0,1.673745,0,0,0.306549371,0.516194419
639,7.806046444,0,28.56287,1.872343,0.2674725,10.44949,6.7475689,0.4211991,13.653,25.291,44.192,4.11636617,0,1.584877,0,0,0.281774252,0.547557567
640,8.939762721,0.7548319,30.14488,1.838974,0.2683674,9.982747,6.4965937,0.4609088,13.392,23.524,44.292,4.980402404,0,1.559769,0,0,0.275707825,0.57633791
641,10.3313882,0.6441227,32.66199,1.799509,0.2512663,9.508911,6.2128143,0.5075047,13.138,21.846,44.428,5.71030398,0,1.494936,0,0,0.284926695,0.603923704
642,12.02640832,0.6843802,34.92882,1.730712,0.2578482,8.95294,5.9324052,0.556855,12.888,20.248,44.588,6.285166797,0,1.449404,0,0,0.256740099,0.643877714
643,13.72202228,0.5384462,37.6129,1.703605,0.2393154,8.548877,5.6533442,0.6204365,12.644,18.731,44.76,6.682344743,0,1.420807,0,0,0.239748048,0.693188658
644,15.72825941,0.704509,40.50552,1.630318,0.2461558,8.096605,5.3790017,0.6918223,12.406,17.31,44.93,6.8774497,0,1.387061,0,0,0.2645493,0.746502646
645,17.86441145,0.7347031,43.47126,1.503394,0.224004,7.684299,5.1302734,0.7719305,12.173,15.994,45.088,6.861771623,0,1.312907,0,0,0.24725629,0.802619962
646,20.07370163,0.7347031,47.28572,1.459727,0.2270265,7.250717,4.9134506,0.8676471,11.945,14.788,45.22,6.652730598,0,1.256346,0,0,0.228487582,0.865472629
647,22.74319651,0.8504431,51.18422,1.437069,0.2227711,6.868697,4.7229163,0.9915967,11.722,13.691,45.312,6.313038934,0,1.215865,0,0,0.225144298,0.940466193
648,25.51428314,0.9359909,55.77409,1.408191,0.2153938,6.562678,4.4816026,1.1323024,11.505,12.698,45.35,5.950701158,0,1.184193,0,0,0.247611092,1.043577316
649,28.41683473,0.8353469,60.39661,1.35233,0.2090704,6.252442,4.2829795,1.3078977,11.292,11.801,45.318,5.677205818,0,1.170284,0,0,0.22646194,1.161243235
650,31.6477705,0.9561197,65.40831,1.276365,0.2098459,5.970001,4.1236766,1.5043807,11.085,10.994,45.202,5.577911332,0,1.102231,0,2.348,0.202412177,1.292050434
651,34.93757349,0.9762485,69.93282,0,0,5.70136,3.927525,1.7637567,10.883,10.268,45,5.685915861,0,1.063897,0,2.591,0.219965103,1.441352802
652,39.00403199,1.112117,75.18536,0,0,5.458117,3.7974314,2.0603175,10.686,9.615,44.716,6.002961415,0,1.056992,0,2.478,0.182007754,1.6144546
653,42.9155741,1.137279,80.07762,0,0,5.225607,3.6464419,2.4317072,10.494,9.028,44.348,6.504659873,0,1.010972,0,2.471,0.186028471,1.807423806
654,46.42496161,1.0467,84.88214,0,0,5.007283,3.5410638,2.8882549,10.307,8.5,43.898,7.130040937,0,0.9797145,0,2.537,0.182785844,2.04906982
655,51.32592744,1.152377,89.08218,0,0,4.830361,3.4428756,3.4646204,10.125,8.026,43.372,7.804198241,0,0.9391603,0,2.297,0.198647327,2.323415979
656,55.2455743,1.182569,92.78687,0,0,4.655548,3.3835583,4.1695263,9.948,7.6,42.772,8.47138751,0,0.9019005,0,3.04,0.196901988,2.636452457
657,59.79176589,1.373793,95.99799,0,0,4.486677,3.3226682,4.9965455,9.775,7.217,42.102,9.095026566,0,0.8845759,0,2.843,0.189469715,2.989592769
658,64.41400651,1.293278,98.37317,0,0,4.220241,3.268294,6.0349676,9.607,6.87,41.368,9.645501263,0,0.8243549,0,3.193,0.173871861,3.424150528
659,68.13359998,1.529791,99.43361,0,0,4.059228,3.2076286,7.2450828,9.444,6.555,40.578,10.09668147,0,0.8167662,0,3.062,0.161501523,3.934821471
660,72.58680613,1.590177,100,0,0,4.016388,3.1390991,8.8642316,9.285,6.265,39.74,10.42417908,0,0.7988073,0,3.495,0.177093792,4.506314346
661,76.59974087,1.393922,99.71358,0,0,3.882978,3.0862977,10.7266889,9.131,5.998,38.86,10.60708997,0,0.7606689,0,3.471,0.152910317,5.109819753
662,80.55086353,1.992761,98.41766,0,0,3.74353,3.033721,13.0736972,8.981,5.75,37.946,10.6332201,0,0.729558,0,3.32,0.164928632,5.797312621
663,84.76964862,1.781398,96.01115,0,0,3.639639,2.9658656,15.9812331,8.836,5.52,37.006,10.52521557,0,0.7169916,0,3.217,0.138276693,6.562802777
664,88.55868059,2.390291,93.62656,0,0,3.5691,2.9330613,19.5927568,8.695,5.304,36.048,10.30746451,0,0.7080365,0,3.144,0.157193729,7.420273296
665,90.7486129,2.314818,90.38733,0,0,3.47786,2.8872252,23.7462155,8.558,5.102,35.08,10.00609703,0,0.6980078,0,3.627,0.154896346,8.328410568
666,93.20268762,2.556357,86.41145,0,0,3.328157,2.862285,28.7703054,8.425,4.911,34.106,9.640275237,0,0.6610407,0,3.471,0.161973631,9.330915812
667,95.07109568,2.772749,82.05199,0,0,3.268544,2.8112811,34.6227916,8.297,4.732,33.136,9.23264524,0,0.6739731,0,3.515,0.163300291,10.44308028
668,97.37729835,3.190413,77.49364,0,0,3.188038,2.7802743,41.4090313,8.172,4.561,32.176,8.798885115,0,0.6196326,0,3.365,0.138718766,11.7492532
669,98.4088966,3.286036,73.12512,0,0,3.047728,2.7151151,48.4654353,8.051,4.399,31.234,8.356414946,0,0.6103847,0,3.187,0.130733794,13.19745963
670,99.72682415,3.668478,68.76762,0,0,2.942687,2.6443388,56.1487028,7.934,4.244,30.314,7.919170804,0,0.6104335,0,3.515,0.125876909,14.8308891
671,100,4.141513,64.42639,0,0,2.854513,2.5787302,64.0431436,7.82,4.095,29.422,7.497604738,0,0.6017713,0,2.872,0.136372604,16.63555854
672,99.27706705,4.589369,60.57752,0,0,2.817136,2.5322201,71.7663504,7.711,3.951,28.564,7.100426792,0,0.555727,0,3.094,0.126582812,18.65468369
673,98.26914654,4.846013,56.6125,0,0,2.764232,2.4697572,78.9418837,7.604,3.81,27.744,6.731120982,0,0.5344008,0,2.98,0.121795709,20.84456332
674,96.88280172,5.419683,52.79201,0,0,2.709794,2.4072942,85.5187864,7.501,3.67,26.962,6.387945301,0,0.5249089,0,2.904,0.12141647,23.26112369
675,95.2185336,5.671297,49.24279,0,0,2.63341,2.3459547,91.1034038,7.401,3.528,26.214,6.06741573,0,0.5088044,0,2.607,0.128462651,25.82001557
676,93.90158557,6.743167,45.93995,0,0,2.587693,2.3007927,95.2733892,7.304,3.378,25.498,5.769532271,0,0,0,2.749,0.125647094,28.61447612
677,90.56712003,7.271542,43.15812,0,0,2.548974,2.2329373,98.0356286,7.211,3.205,24.814,5.489068896,0,0,0,2.548,0.117289644,31.60131582
678,88.43823518,7.885464,40.49578,0,0,2.488019,2.1817087,99.6653361,7.12,2.976,24.158,5.226025608,0,0,0,2.826,0.113551422,34.71543592
679,86.15408667,8.997584,38.4744,0,0,2.489361,2.1221667,100,7.032,2.7,23.528,4.976918387,0,0,0,2.471,0.120339865,37.91362068
680,83.39204568,9.591389,36.69496,0,0,2.340042,2.0495929,99.4277661,6.947,2.499,22.926,4.743489243,0,0,0,2.658,0.108803225,41.1482006
681,80.41713207,10.7186,34.71545,0,0,2.349626,1.9774684,98.0358582,6.864,2.375,22.35,4.520512151,0,0,0,2.491,0.103674726,44.36324944
682,77.08821742,11.88607,33.21503,0,0,2.238642,1.9300595,96.1412658,6.784,2.289,21.798,4.309729118,0,0,0,2.324,0.108371052,47.83512334
683,74.74686226,13.33033,31.83786,0,0,2.169637,1.8997268,93.8615116,6.706,2.224,21.27,4.107656128,0,0,0,2.148,0.103347206,51.47058514
684,70.92333687,14.13548,30.13176,0,0,2.175388,1.8336689,91.5418181,6.63,2.172,20.764,3.916035189,0,0,0,2.077,0.08426291,55.10930507
685,68.30332805,16.36978,29.08076,0,0,2.080889,1.7792947,89.5340643,6.557,2.129,20.282,3.729640275,0,0,0,1.912,0.106048498,58.81638189
686,65.66914132,17.1699,27.86542,0,0,1.992812,1.7399745,87.8019836,6.485,2.092,19.82,3.551955405,0,0,0,1.676,0.118523101,62.56186497
687,61.98572416,19.16761,27.04234,0,0,2.009488,1.6898693,86.4637872,6.415,2.06,19.382,3.381238568,0,0,0,1.826,0.088903362,66.39342381
688,59.29897344,20.66733,26.16352,0,0,1.933007,1.6424604,85.5568894,6.347,2.032,18.964,3.214005749,0,0,0,1.927,0.093119596,70.20960224
689,57.17117436,22.2373,25.15577,0,0,1.909718,1.5943774,84.7771547,6.28,2.008,18.566,3.053740963,0,0,0,1.559,0.093616261,73.73404411
690,53.72091232,25.06542,24.63897,0,0,1.901476,1.5698866,84.3688097,6.215,1.985,18.188,2.900444212,0,0,0,1.802,0.082424889,76.98408682
691,50.95016385,27.07335,24.10414,0,0,1.797009,1.5355095,84.266207,6.151,1.965,17.83,2.750631478,0,0,0,1.661,0.084057866,80.12006014
692,48.86717083,29.63979,23.38645,0,0,1.770078,1.5110186,84.4610833,6.089,1.947,17.49,2.607786778,0,0,0,1.509,0.08640819,83.14862076
693,46.51677616,31.2551,22.95607,0,0,1.759632,1.4788884,84.6272675,6.027,1.93,17.168,2.471910112,0,0,0,1.312,0.084917669,86.09971928
694,44.50760815,34.05288,22.48316,0,0,1.681426,1.4420398,84.7808273,5.966,1.915,16.864,2.341259472,0,0,0,1.091,0.09076483,88.79427582
695,42.67458187,36.57908,21.95275,0,0,1.575905,1.4278845,84.8685101,5.906,1.901,16.576,2.215834858,0,0,0,1.33,0.068899113,91.33374655
696,40.63821174,39.70418,21.82195,0,0,1.587981,1.3874409,84.8090602,5.847,1.888,16.302,2.097378277,0,0,0,1.403,0.083947835,93.59429161
697,38.99442647,42.4919,21.3385,0,0,1.580601,1.380925,84.6022481,5.788,1.876,16.042,1.985889731,0,0,0,1.217,0.08469845,95.55857361
698,37.31157997,45.59177,21.04601,0,0,1.469522,1.3539626,84.2248905,5.729,1.864,15.798,1.881369219,0,0,0,1.334,0.061228721,97.16167302
699,35.63958519,48.79734,20.49529,0,0,1.485911,1.3355383,83.6889233,5.671,1.854,15.564,1.782074732,0,0,0,1.179,0.064686065,98.39693317
700,34.05503801,51.88203,20.25478,0,0,1.423231,1.3171139,82.8536408,5.649,1.844,15.34,1.691490288,0,0,0,1.222,0.067034271,99.239388
701,33.0263008,54.87621,19.81298,0,0,1.38547,1.307003,81.896245,0,1.835,15.126,1.607873879,0,0,0,1.173,0,99.86811742
702,31.79694066,59.01772,19.40756,0,0,1.346559,1.299139,80.668226,0,1.826,14.918,1.531225503,0,0,0,1.107,0,100
703,30.64397294,62.47491,19.22403,0,0,1.274774,1.2793666,79.2978945,0,1.818,14.718,1.465029179,0,0,0,1.021,0,99.75887561
704,29.72836257,66.58114,18.89698,0,0,1.260878,1.2631891,77.7462293,0,1.81,14.522,1.40405888,0,0,0,1.284,0,99.2656992
705,28.44694508,68.24675,18.43947,0,0,1.167337,1.2420686,76.0724508,0,1.803,14.33,1.353540632,0,0,0,1.122,0,98.58539027
706,27.49372322,73.32438,18.31005,0,0,1.207494,1.2638632,74.2359311,0,1.796,14.14,1.313474436,0,0,0,1.128,0,97.4585465
707,26.92640692,74.64783,18.06472,0,0,1.106383,1.2622904,72.4416461,0,1.789,13.952,1.282118282,0,0,0,1.277,0,95.91013392
708,26.25319254,79.48371,18.14323,0,0,1.117596,1.2445401,70.45983,0,1.783,13.762,1.26121418,0,0,0,1.117,0,94.03231417
709,25.28186376,82.73958,17.86491,0,0,1.074468,1.247461,68.4366973,0,1.777,13.572,1.250762129,0,0,0,1.375,0,92.10820866
710,24.93561861,85.73374,17.59585,0,0,0.9971246,1.2508313,66.3497536,0,1.771,13.378,1.252504137,0,0,0,0.917,0,90.00705651
711,24.46080587,88.14913,17.55601,0,0,0.9507378,1.2715025,64.3766598,0,1.766,13.182,1.266440206,0,0,0,1.147,0,87.60790275
712,24.17566528,90.74574,17.5547,0,0,0.9599385,1.3065537,62.3048655,0,1.761,12.982,1.292570334,0,0,0,1.16,0,84.84055938
713,23.64266764,92.55234,17.3212,0,0,0.9418246,1.324978,60.3101953,0,1.756,12.78,1.329152513,0,0,0,1.51,0,81.96442874
714,23.55368341,94.75649,17.29594,0,0,0.8893998,1.3539626,58.3348062,0,1.751,12.576,1.381412769,0,0,0,1.663,0,79.167675
715,23.26620381,96.21087,17.18564,0,0,0.8073604,1.4018209,56.3926998,0,1.747,12.372,1.445867085,0,0,0,1.751,0,76.35813652
716,23.08516108,97.83113,17.05154,0,0,0.7544565,1.4620369,54.4600044,0,1.743,12.168,1.524257469,0,0,0,1.755,0,73.46010985
717,22.73659488,98.1784,17.06863,0,0,0.7613569,1.5489907,52.6407,0,1.738,11.964,1.61832593,0,0,0,1.486,0,70.60435588
718,22.60492403,99.22515,17.16154,0,0,0.7705576,1.637742,50.9090784,0,1.735,11.764,1.728072468,0,0,0,1.635,0,67.78154093
719,22.23102771,100,17.03126,0,0,0.6822885,1.7127874,49.1893927,0,1.731,11.564,1.855239091,0,0,0,1.777,0,65.06185301
720,22.12920278,99.87418,16.96218,0,0,0.6574658,1.8523179,47.5084986,0,1.728,11.368,1.999825799,0,0,0,1.929,0,62.47563041
721,22.05421377,99.53203,16.7969,0,0,0.6651331,2.0037568,45.9917229,0,1.724,11.178,2.16531661,0,0,0,2.357,0,59.83470896
722,21.76059158,98.77219,16.56565,0,0,0.6391603,2.1527241,44.4958351,0,1.721,10.992,2.353453532,0,0,0,2.275,0,57.12794923
723,21.81077166,96.08505,16.56164,0,0,0.6464441,2.3731418,43.1624589,0,1.718,10.81,2.564236565,0,0,0,2.434,0,54.43105467
724,21.50303654,96.39703,16.52716,0,0,0.655549,2.5809771,41.9176837,0,1.715,10.638,2.802891734,0,0,0,2.558,0,51.89030907
725,21.42545801,94.00159,16.30517,0,0,0,2.7843187,40.7149137,0,1.713,10.472,3.072903057,0,0,0,2.795,0,49.51504611
726,20.97247083,92.59257,16.04757,0,0,0,3.05237,39.6888865,0,1.71,10.314,3.377754551,0,0,0,3.154,0,47.22898146
727,20.83897505,89.14559,15.53834,0,0,0,3.3597415,38.707619,0,1.708,10.164,3.722672241,0,0,0,3.591,0,45.0017768
728,20.7672634,87.30371,15.52613,0,0,0,3.7113763,37.862696,0,1.706,10.018,4.111140145,0,0,0,3.642,0,42.80057648
729,20.35536597,85.33618,15.38633,0,0,0,4.0969389,37.1196871,0,1.704,9.878,4.548384287,0,0,0,3.653,0,40.63651994
730,20.02534254,82.34712,14.89344,0,0,0,4.515081,36.409961,0,1.702,9.744,5.034404669,0,0,0,3.965,0,38.61969191
731,19.81206385,79.27744,14.67212,0,0,0,4.9682742,35.8083464,0,1.7,9.614,5.570943298,0,0,0,4.644,0,36.6038086
